,word,categ,prime,corrAns,correct,rt,file,word_prime_merge
5398,TEMBIPORU,2,cuchara,right,0,0.8837156998924911,000123_guarani3_2023-12-15_15h54.34.399.xlsx,TEMBIPORU_cuchara
5399,AMO,1,ese,right,1,0.9003672995604575,000123_guarani3_2023-12-15_15h54.34.399.xlsx,AMO_ese
5400,MBERU,2,zumbido,right,0,0.6503794998861849,000123_guarani3_2023-12-15_15h54.34.399.xlsx,MBERU_zumbido
5401,MITÃ,1,joven,right,1,0.4670368996448815,000123_guarani3_2023-12-15_15h54.34.399.xlsx,MITÃ_joven
5402,HE'Ẽ,2,sabor,right,0,1.000391600187868,000123_guarani3_2023-12-15_15h54.34.399.xlsx,HE'Ẽ_sabor
5403,TIGRE,3,león,right,1,0.9835959002375603,000123_guarani3_2023-12-15_15h54.34.399.xlsx,TIGRE_león
5404,YVA,1,manzana,right,1,1.400404500309378,000123_guarani3_2023-12-15_15h54.34.399.xlsx,YVA_manzana
5405,AVENA,3,cereal,right,1,0.7337154000997543,000123_guarani3_2023-12-15_15h54.34.399.xlsx,AVENA_cereal
5406,GUYRA,2,ave,right,1,1.916869499720633,000123_guarani3_2023-12-15_15h54.34.399.xlsx,GUYRA_ave
5407,KUÑATAI,1,señorita,right,1,0.450371399987489,000123_guarani3_2023-12-15_15h54.34.399.xlsx,KUÑATAI_señorita
5408,JUKY,2,salado,right,1,1.183720199856907,000123_guarani3_2023-12-15_15h54.34.399.xlsx,JUKY_salado
5409,IVAI,1,horrible,right,1,0.9670580998063087,000123_guarani3_2023-12-15_15h54.34.399.xlsx,IVAI_horrible
5410,HUMANO,3,persona,right,1,0.5670842998661101,000123_guarani3_2023-12-15_15h54.34.399.xlsx,HUMANO_persona
5411,TRIGO,3,maíz,right,1,0.5503811002708972,000123_guarani3_2023-12-15_15h54.34.399.xlsx,TRIGO_maíz
5412,CARA,3,rostro,right,1,0.4503258001059294,000123_guarani3_2023-12-15_15h54.34.399.xlsx,CARA_rostro
5413,MANO,3,dedo,right,1,1.266818400006741,000123_guarani3_2023-12-15_15h54.34.399.xlsx,MANO_dedo
5414,FAMILIA,3,padres,right,1,0.7170430002734065,000123_guarani3_2023-12-15_15h54.34.399.xlsx,FAMILIA_padres
5415,HO'U,1,tomar,right,1,1.117059499956667,000123_guarani3_2023-12-15_15h54.34.399.xlsx,HO'U_tomar
5416,AMIGO,3,compañía,right,1,0.9337200997397304,000123_guarani3_2023-12-15_15h54.34.399.xlsx,AMIGO_compañía
5417,KAMBY,1,vaca,right,0,1.700110299978405,000123_guarani3_2023-12-15_15h54.34.399.xlsx,KAMBY_vaca
5418,ÑANDU,2,bicho,right,1,1.217043800279498,000123_guarani3_2023-12-15_15h54.34.399.xlsx,ÑANDU_bicho
5419,PYHAREVE,1,amanecer,right,0,1.983707700390369,000123_guarani3_2023-12-15_15h54.34.399.xlsx,PYHAREVE_amanecer
5420,PULPO,3,calamar,right,1,0.8335013999603689,000123_guarani3_2023-12-15_15h54.34.399.xlsx,PULPO_calamar
5421,KARIA'Y,1,joven,right,1,0.9838267001323402,000123_guarani3_2023-12-15_15h54.34.399.xlsx,KARIA'Y_joven
5422,ÓGA,1,hogar,right,1,1.233685200102627,000123_guarani3_2023-12-15_15h54.34.399.xlsx,ÓGA_hogar
5423,BRAZO,3,codo,right,1,0.7337636002339423,000123_guarani3_2023-12-15_15h54.34.399.xlsx,BRAZO_codo
5424,PETEĨ,1,uno,right,1,0.8504205998033285,000123_guarani3_2023-12-15_15h54.34.399.xlsx,PETEĨ_uno
5425,PEẼ,1,nosotros,right,0,2.033716599922627,000123_guarani3_2023-12-15_15h54.34.399.xlsx,PEẼ_nosotros
5426,PIE,3,vidrio,left,1,1.316829800140113,000123_guarani3_2023-12-15_15h54.34.399.xlsx,PIE_vidrio
5427,PERA,3,luz,left,1,1.200379400048405,000123_guarani3_2023-12-15_15h54.34.399.xlsx,PERA_luz
5428,OVEVE,2,pan,left,1,1.750314599834383,000123_guarani3_2023-12-15_15h54.34.399.xlsx,OVEVE_pan
5429,OHAI,1,melón,left,1,1.683710800018162,000123_guarani3_2023-12-15_15h54.34.399.xlsx,OHAI_melón
5430,YVY'A,2,caballo,left,1,1.200195099692792,000123_guarani3_2023-12-15_15h54.34.399.xlsx,YVY'A_caballo
5431,PIRA,2,dama,left,1,2.200394600164145,000123_guarani3_2023-12-15_15h54.34.399.xlsx,PIRA_dama
5432,PYHARE,1,pelo,left,0,2.183717899955809,000123_guarani3_2023-12-15_15h54.34.399.xlsx,PYHARE_pelo
5433,MADRE,3,tecla,left,1,0.9170686001889408,000123_guarani3_2023-12-15_15h54.34.399.xlsx,MADRE_tecla
5434,TEMBI'U,2,muchacho,left,1,1.10039889998734,000123_guarani3_2023-12-15_15h54.34.399.xlsx,TEMBI'U_muchacho
5435,AVATI'I,2,aguja,left,1,1.850371900014579,000123_guarani3_2023-12-15_15h54.34.399.xlsx,AVATI'I_aguja
5436,CHEAÑYRÕ,1,mañana,left,1,1.63367069978267,000123_guarani3_2023-12-15_15h54.34.399.xlsx,CHEAÑYRÕ_mañana
5437,CUERPO,3,ventana,left,1,0.7503583999350667,000123_guarani3_2023-12-15_15h54.34.399.xlsx,CUERPO_ventana
5438,POLLO,3,cielo,left,1,0.6834118999540806,000123_guarani3_2023-12-15_15h54.34.399.xlsx,POLLO_cielo
5439,SEVÓI,2,señal,left,1,0.7337458999827504,000123_guarani3_2023-12-15_15h54.34.399.xlsx,SEVÓI_señal
5440,PAKOVA,2,pala,left,1,0.8503875001333654,000123_guarani3_2023-12-15_15h54.34.399.xlsx,PAKOVA_pala
5441,MITÃ'I,1,salado,left,1,1.11678919987753,000123_guarani3_2023-12-15_15h54.34.399.xlsx,MITÃ'I_salado
5442,KUATIAHAIPYRE,1,manguera,left,1,0.9336763001047075,000123_guarani3_2023-12-15_15h54.34.399.xlsx,KUATIAHAIPYRE_manguera
5443,RELOJ,3,arbusto,left,1,0.8337016003206372,000123_guarani3_2023-12-15_15h54.34.399.xlsx,RELOJ_arbusto
5444,OÑARÕ,2,pescado,left,1,0.8670818000100553,000123_guarani3_2023-12-15_15h54.34.399.xlsx,OÑARÕ_pescado
5445,CEBRA,3,pastas,left,1,0.9670283002778888,000123_guarani3_2023-12-15_15h54.34.399.xlsx,CEBRA_pastas
5446,KUÑAKARAI,1,zanahoria,left,1,0.8834508000873029,000123_guarani3_2023-12-15_15h54.34.399.xlsx,KUÑAKARAI_zanahoria
5447,OMOÑE'Ẽ,1,araña,left,0,1.750390599947423,000123_guarani3_2023-12-15_15h54.34.399.xlsx,OMOÑE'Ẽ_araña
5448,ENERGÍA,3,ojo,left,1,0.8003782001323998,000123_guarani3_2023-12-15_15h54.34.399.xlsx,ENERGÍA_ojo
5449,CAMPO,3,vidrio,left,1,0.8169774999842048,000123_guarani3_2023-12-15_15h54.34.399.xlsx,CAMPO_vidrio
5450,DAMA,3,lago,left,1,0.8670565998181701,000123_guarani3_2023-12-15_15h54.34.399.xlsx,DAMA_lago
5451,PE,1,mano,left,1,0.833476800005883,000123_guarani3_2023-12-15_15h54.34.399.xlsx,PE_mano
5452,MBUJAPE,1,reja,left,1,0.834094500169158,000123_guarani3_2023-12-15_15h54.34.399.xlsx,MBUJAPE_reja
5453,KUÑA,1,farol,left,1,0.9003703999333084,000123_guarani3_2023-12-15_15h54.34.399.xlsx,KUÑA_farol
5454,PARRILLA,3,zócalo,left,1,1.183702999725938,000123_guarani3_2023-12-15_15h54.34.399.xlsx,PARRILLA_zócalo
5455,ATÚN,3,pelota,left,1,0.8837180999107659,000123_guarani3_2023-12-15_15h54.34.399.xlsx,ATÚN_pelota
5456,PÝRA,2,cocido,right,1,1.167084800079465,000123_guarani3_2023-12-15_15h54.34.399.xlsx,PÝRA_cocido
5457,SO'O,2,bife,right,0,2.050474400166422,000123_guarani3_2023-12-15_15h54.34.399.xlsx,SO'O_bife
5458,KAGUY,1,vino,right,1,1.100156500004232,000123_guarani3_2023-12-15_15h54.34.399.xlsx,KAGUY_vino
5459,RYGUASU,2,carne,right,1,0.8003822001628578,000123_guarani3_2023-12-15_15h54.34.399.xlsx,RYGUASU_carne
5460,LAGO,3,laguna,right,1,0.5669611999765038,000123_guarani3_2023-12-15_15h54.34.399.xlsx,LAGO_laguna
5461,JUKYSY,2,caldo,right,1,1.467091099824756,000123_guarani3_2023-12-15_15h54.34.399.xlsx,JUKYSY_caldo
5462,SELVA,3,bosque,right,1,1.03363769967109,000123_guarani3_2023-12-15_15h54.34.399.xlsx,SELVA_bosque
5463,MANZANA,3,rojo,right,1,0.8503682999871671,000123_guarani3_2023-12-15_15h54.34.399.xlsx,MANZANA_rojo
5464,AREKO,2,poseer,right,0,2.38375429995358,000123_guarani3_2023-12-15_15h54.34.399.xlsx,AREKO_poseer
5465,OVEJA,3,lana,right,1,0.7503821002319455,000123_guarani3_2023-12-15_15h54.34.399.xlsx,OVEJA_lana
5466,PARQUE,3,plaza,right,1,1.017052500043064,000123_guarani3_2023-12-15_15h54.34.399.xlsx,PARQUE_plaza
5467,EIRATÃ,2,dulce,right,1,2.450384799856693,000123_guarani3_2023-12-15_15h54.34.399.xlsx,EIRATÃ_dulce
5468,ÁGUILA,3,halcón,right,1,1.200397499836981,000123_guarani3_2023-12-15_15h54.34.399.xlsx,ÁGUILA_halcón
5469,REMERA,3,camiseta,right,1,0.933753200341016,000123_guarani3_2023-12-15_15h54.34.399.xlsx,REMERA_camiseta
5470,HA'E,1,ella,right,0,1.250403000041842,000123_guarani3_2023-12-15_15h54.34.399.xlsx,HA'E_ella
5471,TAPITI,2,saltarín,right,0,1.667052499949932,000123_guarani3_2023-12-15_15h54.34.399.xlsx,TAPITI_saltarín
5472,KA'I,2,chimpancé,right,0,1.167026999872178,000123_guarani3_2023-12-15_15h54.34.399.xlsx,KA'I_chimpancé
5473,MBARAKAJA,2,felino,right,1,1.750389100052416,000123_guarani3_2023-12-15_15h54.34.399.xlsx,MBARAKAJA_felino
5474,ANGUJA,2,rata,right,0,2.000364599749446,000123_guarani3_2023-12-15_15h54.34.399.xlsx,ANGUJA_rata
5475,NDE,1,tú,right,1,1.400372100062668,000123_guarani3_2023-12-15_15h54.34.399.xlsx,NDE_tú
5476,AJOGUA,2,vender,right,0,0.7836948996409774,000123_guarani3_2023-12-15_15h54.34.399.xlsx,AJOGUA_vender
5477,AMBOJY,2,comida,right,1,0.8837295002304018,000123_guarani3_2023-12-15_15h54.34.399.xlsx,AMBOJY_comida
5478,CHE,1,mi,right,1,0.8003755998797715,000123_guarani3_2023-12-15_15h54.34.399.xlsx,CHE_mi
5479,HIJO,3,bebé,right,1,0.6170455999672413,000123_guarani3_2023-12-15_15h54.34.399.xlsx,HIJO_bebé
5480,MYMBA,2,mascota,right,0,1.783722599968314,000123_guarani3_2023-12-15_15h54.34.399.xlsx,MYMBA_mascota
5481,CAMELLO,3,joroba,right,1,0.6504150000400841,000123_guarani3_2023-12-15_15h54.34.399.xlsx,CAMELLO_joroba
5482,VAKAME,2,vaca,right,1,0.7837173999287188,000123_guarani3_2023-12-15_15h54.34.399.xlsx,VAKAME_vaca
5483,RÍO,3,pez,right,1,0.95039530005306,000123_guarani3_2023-12-15_15h54.34.399.xlsx,RÍO_pez
5484,MERÕ,2,sandía,right,1,1.133307199925184,000123_guarani3_2023-12-15_15h54.34.399.xlsx,MERÕ_sandía
5485,Y,1,río,right,0,1.267029100097716,000123_guarani3_2023-12-15_15h54.34.399.xlsx,Y_río
5486,YVYPÓRA,1,hombre,right,0,0.7169771995395422,000124_guarani3_2023-12-26_18h30.04.294.xlsx,YVYPÓRA_hombre
5487,OÑE'Ẽ,1,decir,right,1,0.5171217005699873,000124_guarani3_2023-12-26_18h30.04.294.xlsx,OÑE'Ẽ_decir
5488,AGUYJE,1,gratitud,right,1,0.6337049007415771,000124_guarani3_2023-12-26_18h30.04.294.xlsx,AGUYJE_gratitud
5489,TÍO,3,familia,right,1,0.6003498993813992,000124_guarani3_2023-12-26_18h30.04.294.xlsx,TÍO_familia
5490,ARANDUKA,1,biblioteca,right,1,0.633746599778533,000124_guarani3_2023-12-26_18h30.04.294.xlsx,ARANDUKA_biblioteca
5491,COCODRILO,3,pantano,right,1,0.65052679926157,000124_guarani3_2023-12-26_18h30.04.294.xlsx,COCODRILO_pantano
5492,OGUATA,2,corre,right,0,0.6339520998299122,000124_guarani3_2023-12-26_18h30.04.294.xlsx,OGUATA_corre
5493,KURE,2,chancho,right,1,0.4672116003930569,000124_guarani3_2023-12-26_18h30.04.294.xlsx,KURE_chancho
5494,VIDA,3,biología,right,1,0.5337558006867766,000124_guarani3_2023-12-26_18h30.04.294.xlsx,VIDA_biología
5495,CACHORRO,3,mascota,right,1,0.5837032999843359,000124_guarani3_2023-12-26_18h30.04.294.xlsx,CACHORRO_mascota
5496,KUIMBA'E,1,señor,right,1,0.4668127996847034,000124_guarani3_2023-12-26_18h30.04.294.xlsx,KUIMBA'E_señor
5497,KARUMBE,2,lento,right,1,0.6337072998285294,000124_guarani3_2023-12-26_18h30.04.294.xlsx,KARUMBE_lento
5498,KUATIAÑE'Ẽ,1,correo,right,1,0.6837440002709627,000124_guarani3_2023-12-26_18h30.04.294.xlsx,KUATIAÑE'Ẽ_correo
5499,MITÃKUÑA'I,1,mujer,right,1,0.4839562997221947,000124_guarani3_2023-12-26_18h30.04.294.xlsx,MITÃKUÑA'I_mujer
5500,OÑANI,2,caminar,right,1,0.5172335002571344,000124_guarani3_2023-12-26_18h30.04.294.xlsx,OÑANI_caminar
5501,KO'Ẽ,1,mañana,right,1,0.5167432995513082,000124_guarani3_2023-12-26_18h30.04.294.xlsx,KO'Ẽ_mañana
5502,CABEZA,3,cráneo,right,1,0.5004292000085115,000124_guarani3_2023-12-26_18h30.04.294.xlsx,CABEZA_cráneo
5503,RUPI'A,2,gallina,right,1,0.5005318997427821,000124_guarani3_2023-12-26_18h30.04.294.xlsx,RUPI'A_gallina
5504,KARAI,1,hombre,right,1,0.5170498993247747,000124_guarani3_2023-12-26_18h30.04.294.xlsx,KARAI_hombre
5505,ÑATI'Ũ,2,picadura,right,1,0.5168706998229027,000124_guarani3_2023-12-26_18h30.04.294.xlsx,ÑATI'Ũ_picadura
5506,YPE,2,ave,right,0,0.683713199570775,000124_guarani3_2023-12-26_18h30.04.294.xlsx,YPE_ave
5507,CIRUELA,3,durazno,right,1,0.7004650002345443,000124_guarani3_2023-12-26_18h30.04.294.xlsx,CIRUELA_durazno
5508,KAVAJU,2,campo,right,0,0.7171440003439784,000124_guarani3_2023-12-26_18h30.04.294.xlsx,KAVAJU_campo
5509,AVATI,2,pochoclo,right,0,0.483679199591279,000124_guarani3_2023-12-26_18h30.04.294.xlsx,AVATI_pochoclo
5510,TAHÝI,2,hormiguero,right,1,0.4837186001241207,000124_guarani3_2023-12-26_18h30.04.294.xlsx,TAHÝI_hormiguero
5511,IPORÃ,1,bello,right,1,0.5503430999815464,000124_guarani3_2023-12-26_18h30.04.294.xlsx,IPORÃ_bello
5512,SERPIENTE,3,víbora,right,1,0.5170510997995734,000124_guarani3_2023-12-26_18h30.04.294.xlsx,SERPIENTE_víbora
5513,SALUD,3,vida,right,1,0.5837543997913599,000124_guarani3_2023-12-26_18h30.04.294.xlsx,SALUD_vida
5514,JAGUA,2,animal,right,1,0.6171722998842597,000124_guarani3_2023-12-26_18h30.04.294.xlsx,JAGUA_animal
5515,MBOREROTOCHU,2,trompa,right,1,0.5670504998415709,000124_guarani3_2023-12-26_18h30.04.294.xlsx,MBOREROTOCHU_trompa
5516,ASAJE,1,núcleo,left,1,0.5502468999475241,000124_guarani3_2023-12-26_18h30.04.294.xlsx,ASAJE_núcleo
5517,KA'ARU,1,mujer,left,1,0.7005357993766665,000124_guarani3_2023-12-26_18h30.04.294.xlsx,KA'ARU_mujer
5518,TEMBIPORU,2,serpiente,left,1,0.7834831001237035,000124_guarani3_2023-12-26_18h30.04.294.xlsx,TEMBIPORU_serpiente
5519,AMO,1,zanahoria,left,1,0.6672008000314236,000124_guarani3_2023-12-26_18h30.04.294.xlsx,AMO_zanahoria
5520,MBERU,2,papa,left,1,0.6837019994854927,000124_guarani3_2023-12-26_18h30.04.294.xlsx,MBERU_papa
5521,MITÃ,1,atún,left,1,0.5338150998577476,000124_guarani3_2023-12-26_18h30.04.294.xlsx,MITÃ_atún
5522,HE'Ẽ,2,pájaro,left,1,0.517120199277997,000124_guarani3_2023-12-26_18h30.04.294.xlsx,HE'Ẽ_pájaro
5523,TIGRE,3,alga,left,1,0.5336819998919964,000124_guarani3_2023-12-26_18h30.04.294.xlsx,TIGRE_alga
5524,YVA,1,bombilla,left,1,0.5836332999169827,000124_guarani3_2023-12-26_18h30.04.294.xlsx,YVA_bombilla
5525,AVENA,3,tortuga,left,1,0.5170972999185324,000124_guarani3_2023-12-26_18h30.04.294.xlsx,AVENA_tortuga
5526,GUYRA,2,taza,left,0,0.5004112999886274,000124_guarani3_2023-12-26_18h30.04.294.xlsx,GUYRA_taza
5527,KUÑATAI,1,cal,left,1,0.6669699000194669,000124_guarani3_2023-12-26_18h30.04.294.xlsx,KUÑATAI_cal
5528,JUKY,2,casa,left,1,0.9003400998190045,000124_guarani3_2023-12-26_18h30.04.294.xlsx,JUKY_casa
5529,IVAI,1,estrella,left,1,0.7170273000374436,000124_guarani3_2023-12-26_18h30.04.294.xlsx,IVAI_estrella
5530,HUMANO,3,cartón,left,1,0.6503718998283148,000124_guarani3_2023-12-26_18h30.04.294.xlsx,HUMANO_cartón
5531,TRIGO,3,oreja,left,1,0.5669384999200702,000124_guarani3_2023-12-26_18h30.04.294.xlsx,TRIGO_oreja
5532,CARA,3,lapicera,left,1,0.6337070995941758,000124_guarani3_2023-12-26_18h30.04.294.xlsx,CARA_lapicera
5533,MANO,3,zócalo,left,1,0.5503719002008438,000124_guarani3_2023-12-26_18h30.04.294.xlsx,MANO_zócalo
5534,FAMILIA,3,rúcula,left,1,0.5502601005136967,000124_guarani3_2023-12-26_18h30.04.294.xlsx,FAMILIA_rúcula
5535,HO'U,1,correr,left,0,0.3337331991642714,000124_guarani3_2023-12-26_18h30.04.294.xlsx,HO'U_correr
5536,AMIGO,3,uva,left,1,0.5671091005206108,000124_guarani3_2023-12-26_18h30.04.294.xlsx,AMIGO_uva
5537,KAMBY,1,leer,left,1,0.6170215997844934,000124_guarani3_2023-12-26_18h30.04.294.xlsx,KAMBY_leer
5538,ÑANDU,2,papa,left,1,0.867022099904716,000124_guarani3_2023-12-26_18h30.04.294.xlsx,ÑANDU_papa
5539,PYHAREVE,1,menta,left,1,0.683746300637722,000124_guarani3_2023-12-26_18h30.04.294.xlsx,PYHAREVE_menta
5540,PULPO,3,edificio,left,1,0.5670368000864983,000124_guarani3_2023-12-26_18h30.04.294.xlsx,PULPO_edificio
5541,KARIA'Y,1,pan,left,1,0.5837002992630005,000124_guarani3_2023-12-26_18h30.04.294.xlsx,KARIA'Y_pan
5542,ÓGA,1,salmón,left,1,0.5837517008185387,000124_guarani3_2023-12-26_18h30.04.294.xlsx,ÓGA_salmón
5543,BRAZO,3,arroz,left,1,0.61708590015769,000124_guarani3_2023-12-26_18h30.04.294.xlsx,BRAZO_arroz
5544,PETEĨ,1,escuela,left,1,0.716988299973309,000124_guarani3_2023-12-26_18h30.04.294.xlsx,PETEĨ_escuela
5545,PEẼ,1,pera,left,0,0.4505088003352284,000124_guarani3_2023-12-26_18h30.04.294.xlsx,PEẼ_pera
5546,PIE,3,pata,right,1,1.500458399765193,000124_guarani3_2023-12-26_18h30.04.294.xlsx,PIE_pata
5547,PERA,3,durazno,right,1,0.6500888001173735,000124_guarani3_2023-12-26_18h30.04.294.xlsx,PERA_durazno
5548,OVEVE,2,pájaro,right,1,1.333724899217486,000124_guarani3_2023-12-26_18h30.04.294.xlsx,OVEVE_pájaro
5549,OHAI,1,leer,right,1,1.417003500275314,000124_guarani3_2023-12-26_18h30.04.294.xlsx,OHAI_leer
5550,YVY'A,2,batata,right,1,1.91701260022819,000124_guarani3_2023-12-26_18h30.04.294.xlsx,YVY'A_batata
5551,PIRA,2,salmón,right,1,1.450183300301433,000124_guarani3_2023-12-26_18h30.04.294.xlsx,PIRA_salmón
5552,PYHARE,1,día,right,0,2.883785599842668,000124_guarani3_2023-12-26_18h30.04.294.xlsx,PYHARE_día
5553,MADRE,3,abuela,right,1,1.183834199793637,000124_guarani3_2023-12-26_18h30.04.294.xlsx,MADRE_abuela
5554,TEMBI'U,2,arroz,right,1,2.433608500286937,000124_guarani3_2023-12-26_18h30.04.294.xlsx,TEMBI'U_arroz
5555,AVATI'I,2,comida,right,1,0.6838905997574329,000124_guarani3_2023-12-26_18h30.04.294.xlsx,AVATI'I_comida
5556,CHEAÑYRÕ,1,perdón,right,1,1.250119499862194,000124_guarani3_2023-12-26_18h30.04.294.xlsx,CHEAÑYRÕ_perdón
5557,CUERPO,3,vida,right,1,1.733853599987924,000124_guarani3_2023-12-26_18h30.04.294.xlsx,CUERPO_vida
5558,POLLO,3,gallina,right,1,1.283671899698675,000124_guarani3_2023-12-26_18h30.04.294.xlsx,POLLO_gallina
5559,SEVÓI,2,ajo,right,1,1.467052199877799,000124_guarani3_2023-12-26_18h30.04.294.xlsx,SEVÓI_ajo
5560,PAKOVA,2,plátano,right,1,1.283694700337946,000124_guarani3_2023-12-26_18h30.04.294.xlsx,PAKOVA_plátano
5561,MITÃ'I,1,nene,right,1,1.217065500095487,000124_guarani3_2023-12-26_18h30.04.294.xlsx,MITÃ'I_nene
5562,KUATIAHAIPYRE,1,noticia,right,1,1.483661299571395,000124_guarani3_2023-12-26_18h30.04.294.xlsx,KUATIAHAIPYRE_noticia
5563,RELOJ,3,tiempo,right,1,1.267033299431205,000124_guarani3_2023-12-26_18h30.04.294.xlsx,RELOJ_tiempo
5564,OÑARÕ,2,rugir,right,1,2.016966700553894,000124_guarani3_2023-12-26_18h30.04.294.xlsx,OÑARÕ_rugir
5565,CEBRA,3,rayas,right,1,1.450338199734688,000124_guarani3_2023-12-26_18h30.04.294.xlsx,CEBRA_rayas
5566,KUÑAKARAI,1,mujer,right,1,1.633642700500786,000124_guarani3_2023-12-26_18h30.04.294.xlsx,KUÑAKARAI_mujer
5567,OMOÑE'Ẽ,1,libro,right,1,0.833763100206852,000124_guarani3_2023-12-26_18h30.04.294.xlsx,OMOÑE'Ẽ_libro
5568,ENERGÍA,3,potencia,right,1,1.533730999566615,000124_guarani3_2023-12-26_18h30.04.294.xlsx,ENERGÍA_potencia
5569,CAMPO,3,estancia,right,1,1.283770999871194,000124_guarani3_2023-12-26_18h30.04.294.xlsx,CAMPO_estancia
5570,DAMA,3,mujer,right,1,0.5670373998582363,000124_guarani3_2023-12-26_18h30.04.294.xlsx,DAMA_mujer
5571,PE,1,este,right,1,1.433765400201082,000124_guarani3_2023-12-26_18h30.04.294.xlsx,PE_este
5572,MBUJAPE,1,tostada,right,1,1.35041069984436,000124_guarani3_2023-12-26_18h30.04.294.xlsx,MBUJAPE_tostada
5573,KUÑA,1,chica,right,1,1.367053899914026,000124_guarani3_2023-12-26_18h30.04.294.xlsx,KUÑA_chica
5574,PARRILLA,3,asado,right,1,1.367125200107694,000124_guarani3_2023-12-26_18h30.04.294.xlsx,PARRILLA_asado
5575,ATÚN,3,pez,right,1,1.333676399663091,000124_guarani3_2023-12-26_18h30.04.294.xlsx,ATÚN_pez
5576,PÝRA,2,televisor,left,1,1.533708199858665,000124_guarani3_2023-12-26_18h30.04.294.xlsx,PÝRA_televisor
5577,SO'O,2,sonido,left,0,0.5668484000489116,000124_guarani3_2023-12-26_18h30.04.294.xlsx,SO'O_sonido
5578,KAGUY,1,tortuga,left,0,1.767042899504304,000124_guarani3_2023-12-26_18h30.04.294.xlsx,KAGUY_tortuga
5579,RYGUASU,2,mar,left,1,1.800390900112689,000124_guarani3_2023-12-26_18h30.04.294.xlsx,RYGUASU_mar
5580,LAGO,3,panadería,left,1,1.467053200118244,000124_guarani3_2023-12-26_18h30.04.294.xlsx,LAGO_panadería
5581,JUKYSY,2,sonido,left,1,1.583459299989045,000124_guarani3_2023-12-26_18h30.04.294.xlsx,JUKYSY_sonido
5582,SELVA,3,espalda,left,1,1.300436199642718,000124_guarani3_2023-12-26_18h30.04.294.xlsx,SELVA_espalda
5583,MANZANA,3,sandalia,left,1,1.283632799983025,000124_guarani3_2023-12-26_18h30.04.294.xlsx,MANZANA_sandalia
5584,AREKO,2,cocinar,left,1,1.567147799767554,000124_guarani3_2023-12-26_18h30.04.294.xlsx,AREKO_cocinar
5585,OVEJA,3,labial,left,1,1.45041980035603,000124_guarani3_2023-12-26_18h30.04.294.xlsx,OVEJA_labial
5586,PARQUE,3,anillo,left,1,1.367133799940348,000124_guarani3_2023-12-26_18h30.04.294.xlsx,PARQUE_anillo
5587,EIRATÃ,2,casa,left,1,1.7670808006078,000124_guarani3_2023-12-26_18h30.04.294.xlsx,EIRATÃ_casa
5588,ÁGUILA,3,yerba,left,1,1.517043299973011,000124_guarani3_2023-12-26_18h30.04.294.xlsx,ÁGUILA_yerba
5589,REMERA,3,clavo,left,1,1.317089600488544,000124_guarani3_2023-12-26_18h30.04.294.xlsx,REMERA_clavo
5590,HA'E,1,caballo,left,1,2.233736699447036,000124_guarani3_2023-12-26_18h30.04.294.xlsx,HA'E_caballo
5591,TAPITI,2,tapa,left,1,1.517037999816239,000124_guarani3_2023-12-26_18h30.04.294.xlsx,TAPITI_tapa
5592,KA'I,2,carta,left,1,0.9170563006773591,000124_guarani3_2023-12-26_18h30.04.294.xlsx,KA'I_carta
5593,MBARAKAJA,2,banana,left,1,1.900382999330759,000124_guarani3_2023-12-26_18h30.04.294.xlsx,MBARAKAJA_banana
5594,ANGUJA,2,firma,left,1,1.083744799718261,000124_guarani3_2023-12-26_18h30.04.294.xlsx,ANGUJA_firma
5595,NDE,1,cuchara,left,1,1.633740499615669,000124_guarani3_2023-12-26_18h30.04.294.xlsx,NDE_cuchara
5596,AJOGUA,2,mano,left,1,2.000386300496757,000124_guarani3_2023-12-26_18h30.04.294.xlsx,AJOGUA_mano
5597,AMBOJY,2,cielo,left,1,1.700290500186384,000124_guarani3_2023-12-26_18h30.04.294.xlsx,AMBOJY_cielo
5598,CHE,1,hoja,left,1,1.017010999843478,000124_guarani3_2023-12-26_18h30.04.294.xlsx,CHE_hoja
5599,HIJO,3,rayo,left,1,1.333424299955368,000124_guarani3_2023-12-26_18h30.04.294.xlsx,HIJO_rayo
5600,MYMBA,2,tablero,left,1,2.733851700089872,000124_guarani3_2023-12-26_18h30.04.294.xlsx,MYMBA_tablero
5601,CAMELLO,3,kiwi,left,1,1.300418799743056,000124_guarani3_2023-12-26_18h30.04.294.xlsx,CAMELLO_kiwi
5602,VAKAME,2,nave,left,1,0.7171466005966067,000124_guarani3_2023-12-26_18h30.04.294.xlsx,VAKAME_nave
5603,RÍO,3,barba,left,1,1.383820500224829,000124_guarani3_2023-12-26_18h30.04.294.xlsx,RÍO_barba
5604,MERÕ,2,ala,left,1,2.083615399897099,000124_guarani3_2023-12-26_18h30.04.294.xlsx,MERÕ_ala
5605,Y,1,noche,left,1,2.250399599783123,000124_guarani3_2023-12-26_18h30.04.294.xlsx,Y_noche
5606,YVYPÓRA,1,conejo,left,1,1.367037599906325,000124_guarani3_2023-12-26_18h30.04.294.xlsx,YVYPÓRA_conejo
5607,OÑE'Ẽ,1,hormiga,left,1,1.483722000382841,000124_guarani3_2023-12-26_18h30.04.294.xlsx,OÑE'Ẽ_hormiga
5608,AGUYJE,1,azúcar,left,0,1.683539399877191,000124_guarani3_2023-12-26_18h30.04.294.xlsx,AGUYJE_azúcar
